Sujeto,Canal,Frecuencia,Potencia
sub-010,Cz,5.0,8.568444331768922e-11
sub-010,Cz,5.625,7.416472162184328e-11
sub-010,Cz,6.25,6.76523121068995e-11
sub-010,Cz,6.875,7.740036524428922e-11
sub-010,Cz,7.5,6.773738765788219e-11
sub-010,Cz,8.125,6.13223520163324e-11
sub-010,Cz,8.75,5.2761458261228267e-11
sub-010,Cz,9.375,4.2457895703466014e-11
sub-010,Cz,10.0,4.626366907650872e-11
sub-010,Cz,10.625,4.648088583586174e-11
sub-010,Cz,11.25,3.913272746345498e-11
sub-010,Cz,11.875,2.1672550674597258e-11
sub-010,Cz,12.5,2.4059195467753656e-11
sub-010,Cz,13.125,2.081300190076153e-11
sub-010,Cz,13.75,1.8298249023535225e-11
sub-010,Cz,14.375,1.7186767281355093e-11
sub-010,Cz,15.0,2.252554663537935e-11
sub-010,Cz,15.625,2.1441133386481653e-11
sub-010,Cz,16.25,1.855673831379548e-11
sub-010,Cz,16.875,1.6528564641966244e-11
sub-010,Cz,17.5,1.6843175943072553e-11
sub-010,Cz,18.125,1.3143891072336513e-11
sub-010,Cz,18.75,1.2476349703859857e-11
sub-010,Cz,19.375,1.1235561532940088e-11
sub-010,Cz,20.0,8.579034995876894e-12
sub-010,Cz,20.625,9.661231673469845e-12
sub-010,Cz,21.25,9.95190670551398e-12
sub-010,Cz,21.875,8.154531071970223e-12
sub-010,Cz,22.5,6.69925395414428e-12
sub-010,Cz,23.125,4.623801677461836e-12
sub-010,Cz,23.75,6.371257925482118e-12
sub-010,Cz,24.375,6.568628881877627e-12
sub-010,Cz,25.0,4.960622366964367e-12
sub-010,Cz,25.625,4.745088922613293e-12
sub-010,Cz,26.25,4.636186391176895e-12
sub-010,Cz,26.875,4.387714797296725e-12
sub-010,Cz,27.5,4.14941378742216e-12
sub-010,Cz,28.125,3.563865586265329e-12
sub-010,Cz,28.75,3.206028920605523e-12
sub-010,Cz,29.375,2.5133717999759686e-12
sub-010,Cz,30.0,2.834520230429395e-12
sub-010,Cz,30.625,2.561271991669591e-12
sub-010,Cz,31.25,2.4701907484446262e-12
sub-010,Cz,31.875,3.0571886084868745e-12
sub-010,Cz,32.5,2.4511387457161557e-12
sub-010,Cz,33.125,2.3069862659920325e-12
sub-010,Cz,33.75,1.6312311542249047e-12
sub-010,Cz,34.375,1.6036725446580103e-12
sub-010,Cz,35.0,1.621517190691122e-12
sub-010,Cz,35.625,1.913317145249437e-12
sub-010,Cz,36.25,1.6105058881348773e-12
sub-010,Cz,36.875,1.321387862321001e-12
sub-010,Cz,37.5,1.0334529913984074e-12
sub-010,Cz,38.125,1.0807749263938963e-12
sub-010,Cz,38.75,1.0135829130332371e-12
sub-010,Cz,39.375,9.965092784321272e-13
sub-010,Cz,40.0,1.2354924402983068e-12
sub-011,C3,1.25,7.48376429089163e-11
sub-011,C3,1.875,3.705000292462353e-11
sub-011,C3,2.5,2.7947309849033967e-11
sub-011,C3,3.125,2.1508797293358715e-11
sub-011,C3,3.75,1.4735442788728696e-11
sub-011,C3,4.375,1.1902383368432316e-11
sub-011,C3,5.0,8.459220173862365e-12
sub-011,C3,5.625,7.781465612317628e-12
sub-011,C3,6.25,6.947232708999623e-12
sub-011,C3,6.875,6.536640265944163e-12
sub-011,C3,7.5,5.632544894740558e-12
sub-011,C3,8.125,4.481116998263925e-12
sub-011,C3,8.75,3.932567067467962e-12
sub-011,C3,9.375,4.875533952194436e-12
sub-011,C3,10.0,5.058988380125891e-12
sub-011,C3,10.625,2.9274719548557285e-12
sub-011,C3,11.25,2.5701859604446077e-12
sub-011,C3,11.875,2.884965233487607e-12
sub-011,C3,12.5,2.5235989377501794e-12
sub-011,C3,13.125,2.2908655225712492e-12
sub-011,C3,13.75,2.662319382512789e-12
sub-011,C3,14.375,1.991494223153171e-12
sub-011,C3,15.0,1.9271397458486342e-12
sub-011,C3,15.625,2.62085673243313e-12
sub-011,C3,16.25,2.3373007416632826e-12
sub-011,C3,16.875,2.203758846107229e-12
sub-011,C3,17.5,1.951234385112854e-12
sub-011,C3,18.125,1.428419443798987e-12
sub-011,C3,18.75,1.7102825602402948e-12
sub-011,C3,19.375,1.8252599556356314e-12
sub-011,C3,20.0,1.5765994340930804e-12
sub-011,C3,20.625,1.378307972144182e-12
sub-011,C3,21.25,1.1741290314936291e-12
sub-011,C3,21.875,1.206366053432846e-12
sub-011,C3,22.5,1.3504046547571333e-12
sub-011,C3,23.125,1.4326651836531067e-12
sub-011,C3,23.75,1.4060940278167467e-12
sub-011,C3,24.375,1.034840972394649e-12
sub-011,C3,25.0,1.2390776613610784e-12
sub-011,C3,25.625,1.429887223035786e-12
sub-011,C3,26.25,1.1785867416465919e-12
sub-011,C3,26.875,9.910601536400415e-13
sub-011,C3,27.5,1.0455156911287516e-12
sub-011,C3,28.125,8.664856035292347e-13
sub-011,C3,28.75,1.0071611103354315e-12
sub-011,C3,29.375,1.1932125188566398e-12
sub-011,C3,30.0,1.1411077706783542e-12
sub-011,C3,30.625,9.518088528039772e-13
sub-011,C3,31.25,9.398297425900816e-13
sub-011,C3,31.875,1.0808558126547879e-12
sub-011,C3,32.5,1.3916154247445372e-12
sub-011,C3,33.125,1.4375535028436824e-12
sub-011,C3,33.75,1.2758715531592788e-12
sub-011,C3,34.375,1.180435006433461e-12
sub-011,C3,35.0,8.13049333459951e-13
sub-011,C3,35.625,8.493241426623346e-13
sub-011,C3,36.25,8.956615010450062e-13
sub-011,C3,36.875,8.908871999656468e-13
sub-011,C3,37.5,9.995366031773508e-13
sub-011,C3,38.125,8.365255851599172e-13
sub-011,C3,38.75,7.349666946697742e-13
sub-011,C3,39.375,8.288581224754951e-13
sub-011,C3,40.0,7.009895775163705e-13
sub-011,C4,1.25,9.099048783221977e-11
sub-011,C4,1.875,4.7011085165265556e-11
sub-011,C4,2.5,3.083204122913108e-11
sub-011,C4,3.125,2.1572905689124197e-11
sub-011,C4,3.75,1.3146181569473297e-11
sub-011,C4,4.375,1.1102119862539394e-11
sub-011,C4,5.0,5.806721901774074e-12
sub-011,C4,5.625,6.682666844438251e-12
sub-011,C4,6.25,5.968326881719544e-12
sub-011,C4,6.875,4.2204315532379e-12
sub-011,C4,7.5,4.1745269822531415e-12
sub-011,C4,8.125,4.656836498498317e-12
sub-011,C4,8.75,3.1343276421724402e-12
sub-011,C4,9.375,4.050758021287919e-12
sub-011,C4,10.0,4.02103269077965e-12
sub-011,C4,10.625,2.8913386176785793e-12
sub-011,C4,11.25,2.080281077408457e-12
sub-011,C4,11.875,2.0114724425184877e-12
sub-011,C4,12.5,2.1096733147432093e-12
sub-011,C4,13.125,1.8285764874767584e-12
sub-011,C4,13.75,2.2423939722401502e-12
sub-011,C4,14.375,1.842988737454956e-12
sub-011,C4,15.0,1.6255668156861538e-12
sub-011,C4,15.625,2.226399227406474e-12
sub-011,C4,16.25,2.411308293764133e-12
sub-011,C4,16.875,1.9546513585701953e-12
sub-011,C4,17.5,1.5299462415477865e-12
sub-011,C4,18.125,1.0625618376400273e-12
sub-011,C4,18.75,1.5163842061785673e-12
sub-011,C4,19.375,1.5236781620493073e-12
sub-011,C4,20.0,1.0713434577892873e-12
sub-011,C4,20.625,1.119163929271438e-12
sub-011,C4,21.25,1.3094251009060356e-12
sub-011,C4,21.875,1.3538953492279643e-12
sub-011,C4,22.5,1.215710694878067e-12
sub-011,C4,23.125,9.898323353009603e-13
sub-011,C4,23.75,1.1642535662377806e-12
sub-011,C4,24.375,7.912343913042073e-13
sub-011,C4,25.0,9.192409997889298e-13
sub-011,C4,25.625,1.0996041503528158e-12
sub-011,C4,26.25,9.15676007743185e-13
sub-011,C4,26.875,8.172836442731251e-13
sub-011,C4,27.5,8.586836486036642e-13
sub-011,C4,28.125,7.635445374597837e-13
sub-011,C4,28.75,8.971301396434203e-13
sub-011,C4,29.375,9.766868627403272e-13
sub-011,C4,30.0,9.012296536859084e-13
sub-011,C4,30.625,7.439477974210613e-13
sub-011,C4,31.25,8.899100859651531e-13
sub-011,C4,31.875,8.825094574461461e-13
sub-011,C4,32.5,1.1461795740300373e-12
sub-011,C4,33.125,1.1137703987200994e-12
sub-011,C4,33.75,1.055757472928967e-12
sub-011,C4,34.375,9.980449579924542e-13
sub-011,C4,35.0,8.067935259514583e-13
sub-011,C4,35.625,7.534032992998492e-13
sub-011,C4,36.25,8.161591533123882e-13
sub-011,C4,36.875,7.8388536274534e-13
sub-011,C4,37.5,8.207251747623011e-13
sub-011,C4,38.125,7.70076538351828e-13
sub-011,C4,38.75,6.951390094061152e-13
sub-011,C4,39.375,8.451908662352578e-13
sub-011,C4,40.0,7.145944591718422e-13
sub-011,Cz,1.25,1.05552709561105e-10
sub-011,Cz,1.875,5.338337433567035e-11
sub-011,Cz,2.5,3.854667830573802e-11
sub-011,Cz,3.125,2.995597026767083e-11
sub-011,Cz,3.75,2.0211871397332186e-11
sub-011,Cz,4.375,1.5783719638412023e-11
sub-011,Cz,5.0,1.051758935360857e-11
sub-011,Cz,5.625,1.1071999122571905e-11
sub-011,Cz,6.25,8.903633128377565e-12
sub-011,Cz,6.875,6.759623059525619e-12
sub-011,Cz,7.5,6.4809671722301906e-12
sub-011,Cz,8.125,6.145677520585255e-12
sub-011,Cz,8.75,5.091796026358405e-12
sub-011,Cz,9.375,6.858826478344618e-12
sub-011,Cz,10.0,6.293457033809639e-12
sub-011,Cz,10.625,3.5369863582652397e-12
sub-011,Cz,11.25,2.892793481376537e-12
sub-011,Cz,11.875,2.984126615081251e-12
sub-011,Cz,12.5,2.7896116363479692e-12
sub-011,Cz,13.125,2.6550697716103296e-12
sub-011,Cz,13.75,2.9668875036494634e-12
sub-011,Cz,14.375,2.2594360194640793e-12
sub-011,Cz,15.0,1.870559064581363e-12
sub-011,Cz,15.625,2.632303444120369e-12
sub-011,Cz,16.25,2.866362814538008e-12
sub-011,Cz,16.875,2.3077497123701613e-12
sub-011,Cz,17.5,1.9819492224866872e-12
sub-011,Cz,18.125,1.3412627302107211e-12
sub-011,Cz,18.75,1.883156692521567e-12
sub-011,Cz,19.375,1.8679530736895602e-12
sub-011,Cz,20.0,1.5720744800669616e-12
sub-011,Cz,20.625,1.4966553272178434e-12
sub-011,Cz,21.25,1.328169008354527e-12
sub-011,Cz,21.875,1.5104825838843715e-12
sub-011,Cz,22.5,1.4248658444858939e-12
sub-011,Cz,23.125,1.3495912312783326e-12
sub-011,Cz,23.75,1.3737833710137964e-12
sub-011,Cz,24.375,1.0057496226344715e-12
sub-011,Cz,25.0,1.1882561786159577e-12
sub-011,Cz,25.625,1.3854241160026215e-12
sub-011,Cz,26.25,1.0608402154227571e-12
sub-011,Cz,26.875,1.036880395134617e-12
sub-011,Cz,27.5,1.1534392373333638e-12
sub-011,Cz,28.125,8.763852447339874e-13
sub-011,Cz,28.75,9.637257878851747e-13
sub-011,Cz,29.375,1.0745857989701662e-12
sub-011,Cz,30.0,1.1010012265768324e-12
sub-011,Cz,30.625,9.619236897766336e-13
sub-011,Cz,31.25,8.683790387774944e-13
sub-011,Cz,31.875,9.591930245852172e-13
sub-011,Cz,32.5,1.1822064504127937e-12
sub-011,Cz,33.125,1.2083681308515495e-12
sub-011,Cz,33.75,1.1762187770391593e-12
sub-011,Cz,34.375,1.160492299211327e-12
sub-011,Cz,35.0,7.741718717809335e-13
sub-011,Cz,35.625,8.171198337352743e-13
sub-011,Cz,36.25,9.116048095952044e-13
sub-011,Cz,36.875,8.189255422877852e-13
sub-011,Cz,37.5,8.696282840009446e-13
sub-011,Cz,38.125,8.217609615922083e-13
sub-011,Cz,38.75,6.983643515210226e-13
sub-011,Cz,39.375,8.036467811531255e-13
sub-011,Cz,40.0,7.234556561270753e-13
sub-012,C3,1.25,6.26154323121982e-10
sub-012,C3,1.875,3.705965182117752e-10
sub-012,C3,2.5,1.6762862048611859e-10
sub-012,C3,3.125,1.2172942661585126e-10
sub-012,C3,3.75,5.5858427765218915e-11
sub-012,C3,4.375,4.9357601863807565e-11
sub-012,C3,5.0,4.1030722241639984e-11
sub-012,C3,5.625,2.8339789597870447e-11
sub-012,C3,6.25,2.5744894604562416e-11
sub-012,C3,6.875,1.9184512320867246e-11
sub-012,C3,7.5,1.351866148729203e-11
sub-012,C3,8.125,1.2608116719170425e-11
sub-012,C3,8.75,9.408987955177606e-12
sub-012,C3,9.375,7.0719659668452305e-12
sub-012,C3,10.0,5.688902006036937e-12
sub-012,C3,10.625,4.530903197773719e-12
sub-012,C3,11.25,3.887375159200756e-12
sub-012,C3,11.875,4.647936169693921e-12
sub-012,C3,12.5,3.753083578085212e-12
sub-012,C3,13.125,4.2608700363171384e-12
sub-012,C3,13.75,4.152737624244391e-12
sub-012,C3,14.375,3.2469030825099118e-12
sub-012,C3,15.0,3.4259855953467414e-12
sub-012,C3,15.625,2.8032400328482316e-12
sub-012,C3,16.25,3.237489129791479e-12
sub-012,C3,16.875,3.8089649604787155e-12
sub-012,C3,17.5,3.5142795381970588e-12
sub-012,C3,18.125,3.398160429227222e-12
sub-012,C3,18.75,2.741641772717227e-12
sub-012,C3,19.375,2.555130582418308e-12
sub-012,C3,20.0,2.8479008512741163e-12
sub-012,C3,20.625,1.8903753901885685e-12
sub-012,C3,21.25,2.5408176827625047e-12
sub-012,C3,21.875,2.922296750488367e-12
sub-012,C3,22.5,2.4475462838807567e-12
sub-012,C3,23.125,2.653531681601623e-12
sub-012,C3,23.75,2.6783548051770182e-12
sub-012,C3,24.375,2.4741904236235567e-12
sub-012,C3,25.0,1.9528101946974045e-12
sub-012,C3,25.625,1.8147603992040481e-12
sub-012,C3,26.25,1.972575946460405e-12
sub-012,C3,26.875,1.707820755797491e-12
sub-012,C3,27.5,1.5784946697094876e-12
sub-012,C3,28.125,1.7019219734460647e-12
sub-012,C3,28.75,1.5386842371028807e-12
sub-012,C3,29.375,1.1925236103960929e-12
sub-012,C3,30.0,1.6851192303479692e-12
sub-012,C3,30.625,1.5824343951334453e-12
sub-012,C3,31.25,1.4159081355384225e-12
sub-012,C3,31.875,9.610542974880955e-13
sub-012,C3,32.5,1.0566681954852498e-12
sub-012,C3,33.125,1.2472418692877325e-12
sub-012,C3,33.75,1.4530028785300452e-12
sub-012,C3,34.375,1.369675314222296e-12
sub-012,C3,35.0,1.0888184022453952e-12
sub-012,C3,35.625,1.2815451159293944e-12
sub-012,C3,36.25,1.1940116124374941e-12
sub-012,C3,36.875,1.1055090953848993e-12
sub-012,C3,37.5,9.373883951330367e-13
sub-012,C3,38.125,9.862143949319133e-13
sub-012,C3,38.75,7.326846352273437e-13
sub-012,C3,39.375,9.434313273070315e-13
sub-012,C3,40.0,1.3326366449491707e-12
sub-012,C4,1.25,5.337189902500209e-10
sub-012,C4,1.875,3.210552254055286e-10
sub-012,C4,2.5,1.7139382602624144e-10
sub-012,C4,3.125,1.2417130103156228e-10
sub-012,C4,3.75,5.5615805303867466e-11
sub-012,C4,4.375,5.197280149032436e-11
sub-012,C4,5.0,3.1545518542824205e-11
sub-012,C4,5.625,2.1240356926105586e-11
sub-012,C4,6.25,1.9467094632234338e-11
sub-012,C4,6.875,1.6417639514385043e-11
sub-012,C4,7.5,1.0765640703135426e-11
sub-012,C4,8.125,1.1246035077613399e-11
sub-012,C4,8.75,7.89788781765776e-12
sub-012,C4,9.375,6.5833684280863635e-12
sub-012,C4,10.0,6.259149359447343e-12
sub-012,C4,10.625,5.259417543865046e-12
sub-012,C4,11.25,3.751918863670953e-12
sub-012,C4,11.875,3.9901601890122e-12
sub-012,C4,12.5,2.366558008604855e-12
sub-012,C4,13.125,3.0742680564246263e-12
sub-012,C4,13.75,2.657569406206071e-12
sub-012,C4,14.375,2.1159515612949842e-12
sub-012,C4,15.0,2.212668883903573e-12
sub-012,C4,15.625,1.8348629491777677e-12
sub-012,C4,16.25,1.7146406463632627e-12
sub-012,C4,16.875,2.1305908179113378e-12
sub-012,C4,17.5,1.8528666015949634e-12
sub-012,C4,18.125,1.999196311077402e-12
sub-012,C4,18.75,2.594490308381476e-12
sub-012,C4,19.375,1.8593151394345168e-12
sub-012,C4,20.0,1.9391574808776867e-12
sub-012,C4,20.625,1.8438194732348057e-12
sub-012,C4,21.25,2.050763793114798e-12
sub-012,C4,21.875,2.198747461093491e-12
sub-012,C4,22.5,1.819243154792532e-12
sub-012,C4,23.125,1.6226898770847382e-12
sub-012,C4,23.75,1.328573076128951e-12
sub-012,C4,24.375,1.2178002810140557e-12
sub-012,C4,25.0,1.2830957717699215e-12
sub-012,C4,25.625,1.2130775850720802e-12
sub-012,C4,26.25,1.1199021516908237e-12
sub-012,C4,26.875,1.0661775089497141e-12
sub-012,C4,27.5,9.753213257524586e-13
sub-012,C4,28.125,1.1978659912046208e-12
sub-012,C4,28.75,1.0666452506825975e-12
sub-012,C4,29.375,9.86567822224579e-13
sub-012,C4,30.0,1.1891351220734747e-12
sub-012,C4,30.625,1.1051764376695697e-12
sub-012,C4,31.25,7.50498988720744e-13
sub-012,C4,31.875,8.552868354435441e-13
sub-012,C4,32.5,6.742337127464502e-13
sub-012,C4,33.125,7.731835903579737e-13
sub-012,C4,33.75,8.632983138937475e-13
sub-012,C4,34.375,6.899557722825586e-13
sub-012,C4,35.0,6.09471417916906e-13
sub-012,C4,35.625,6.928862291832901e-13
sub-012,C4,36.25,6.301762584188621e-13
sub-012,C4,36.875,6.476544768445157e-13
sub-012,C4,37.5,4.993067080823267e-13
sub-012,C4,38.125,6.205633497012995e-13
sub-012,C4,38.75,4.442590324587914e-13
sub-012,C4,39.375,5.312583309482684e-13
sub-012,C4,40.0,5.792289042466318e-13
sub-012,Cz,1.25,5.607840625021998e-10
sub-012,Cz,1.875,3.627473747106821e-10
sub-012,Cz,2.5,1.7677379577418535e-10
sub-012,Cz,3.125,1.2752237101841947e-10
sub-012,Cz,3.75,6.489314071191858e-11
sub-012,Cz,4.375,5.948345218389013e-11
sub-012,Cz,5.0,3.977765458425977e-11
sub-012,Cz,5.625,2.962076589569186e-11
sub-012,Cz,6.25,2.5929524951781876e-11
sub-012,Cz,6.875,2.117404295224214e-11
sub-012,Cz,7.5,1.5509944445035202e-11
sub-012,Cz,8.125,1.4481024413696986e-11
sub-012,Cz,8.75,9.868144744948519e-12
sub-012,Cz,9.375,7.689701460142236e-12
sub-012,Cz,10.0,7.197876507382387e-12
sub-012,Cz,10.625,6.0443490347396535e-12
sub-012,Cz,11.25,4.316069146732046e-12
sub-012,Cz,11.875,4.302982902998988e-12
sub-012,Cz,12.5,2.6295515661262026e-12
sub-012,Cz,13.125,3.212658583607184e-12
sub-012,Cz,13.75,3.1515309723375667e-12
sub-012,Cz,14.375,2.4742666697712054e-12
sub-012,Cz,15.0,2.5961962525397757e-12
sub-012,Cz,15.625,2.24495714315973e-12
sub-012,Cz,16.25,2.0537677906492018e-12
sub-012,Cz,16.875,2.747752092360852e-12
sub-012,Cz,17.5,2.252205706494599e-12
sub-012,Cz,18.125,2.2589837234043543e-12
sub-012,Cz,18.75,2.3112293815697557e-12
sub-012,Cz,19.375,1.7399228888716433e-12
sub-012,Cz,20.0,2.1020906854243986e-12
sub-012,Cz,20.625,1.7693020992170725e-12
sub-012,Cz,21.25,1.944392437030336e-12
sub-012,Cz,21.875,2.348503728794594e-12
sub-012,Cz,22.5,2.144000302278855e-12
sub-012,Cz,23.125,1.8670558572843075e-12
sub-012,Cz,23.75,1.6818246999512796e-12
sub-012,Cz,24.375,1.5398995025766323e-12
sub-012,Cz,25.0,1.4266233364212132e-12
sub-012,Cz,25.625,1.3663792687347936e-12
sub-012,Cz,26.25,1.2231463788362478e-12
sub-012,Cz,26.875,1.0207413347945979e-12
sub-012,Cz,27.5,1.153046463284861e-12
sub-012,Cz,28.125,1.2597517237119036e-12
sub-012,Cz,28.75,1.1924338735267324e-12
sub-012,Cz,29.375,9.457922424360351e-13
sub-012,Cz,30.0,1.1764226658536393e-12
sub-012,Cz,30.625,1.1104718056695818e-12
sub-012,Cz,31.25,9.259671220389375e-13
sub-012,Cz,31.875,8.248249719751018e-13
sub-012,Cz,32.5,6.526974502004256e-13
sub-012,Cz,33.125,7.852353554236562e-13
sub-012,Cz,33.75,8.068384390840711e-13
sub-012,Cz,34.375,7.286323087515796e-13
sub-012,Cz,35.0,6.88958238049199e-13
sub-012,Cz,35.625,7.398302164505956e-13
sub-012,Cz,36.25,6.352371275508907e-13
sub-012,Cz,36.875,6.956756131933283e-13
sub-012,Cz,37.5,5.996105417979963e-13
sub-012,Cz,38.125,6.774788966930211e-13
sub-012,Cz,38.75,4.4587095170336495e-13
sub-012,Cz,39.375,4.67481183896964e-13
sub-012,Cz,40.0,5.731819336032046e-13
sub-013,C3,1.25,4.0150816844960045e-10
sub-013,C3,1.875,1.7874206756515565e-10
sub-013,C3,2.5,1.6293173039985448e-10
sub-013,C3,3.125,1.3988565410878162e-10
sub-013,C3,3.75,1.403255680955052e-10
sub-013,C3,4.375,1.0293956499069951e-10
sub-013,C3,5.0,8.577233962310495e-11
sub-013,C3,5.625,7.723058804342142e-11
sub-013,C3,6.25,8.19781443891499e-11
sub-013,C3,6.875,7.158943115999723e-11
sub-013,C3,7.5,6.233351266856643e-11
sub-013,C3,8.125,5.466732084369023e-11
sub-013,C3,8.75,4.517551340534665e-11
sub-013,C3,9.375,7.993756172656435e-11
sub-013,C3,10.0,5.073246227915225e-11
sub-013,C3,10.625,3.940008546705531e-11
sub-013,C3,11.25,2.8455653252576307e-11
sub-013,C3,11.875,2.350487891140945e-11
sub-013,C3,12.5,3.157788844900616e-11
sub-013,C3,13.125,2.8324725958897004e-11
sub-013,C3,13.75,2.49349992478104e-11
sub-013,C3,14.375,3.044683677458352e-11
sub-013,C3,15.0,3.7328788244268425e-11
sub-013,C3,15.625,4.938163785451253e-11
sub-013,C3,16.25,4.910134221262782e-11
sub-013,C3,16.875,3.633041830048049e-11
sub-013,C3,17.5,3.258255330434461e-11
sub-013,C3,18.125,2.906406003050517e-11
sub-013,C3,18.75,2.415708791578397e-11
sub-013,C3,19.375,2.7053146267491815e-11
sub-013,C3,20.0,2.8955587785647068e-11
sub-013,C3,20.625,2.854640242523244e-11
sub-013,C3,21.25,2.8552637583759112e-11
sub-013,C3,21.875,2.99962709801399e-11
sub-013,C3,22.5,1.683435749995298e-11
sub-013,C3,23.125,2.0792668392646095e-11
sub-013,C3,23.75,2.2549525560271258e-11
sub-013,C3,24.375,2.180407858094575e-11
sub-013,C3,25.0,1.8175164100112428e-11
sub-013,C3,25.625,1.7655406174430075e-11
sub-013,C3,26.25,1.918200323746406e-11
sub-013,C3,26.875,1.7575511503419312e-11
sub-013,C3,27.5,1.6789283033140633e-11
sub-013,C3,28.125,1.6052697778348236e-11
sub-013,C3,28.75,1.5002238406542475e-11
sub-013,C3,29.375,1.2889470167822902e-11
sub-013,C3,30.0,1.0895098606357392e-11
sub-013,C3,30.625,7.572341922179203e-12
sub-013,C3,31.25,7.255418355782056e-12
sub-013,C3,31.875,8.443790243807331e-12
sub-013,C3,32.5,7.926764903743363e-12
sub-013,C3,33.125,7.585249901094839e-12
sub-013,C3,33.75,6.10804261293794e-12
sub-013,C3,34.375,6.349360741814165e-12
sub-013,C3,35.0,5.8634306245339614e-12
sub-013,C3,35.625,6.570579727776525e-12
sub-013,C3,36.25,6.04153651617489e-12
sub-013,C3,36.875,4.89287391189399e-12
sub-013,C3,37.5,5.524274571867782e-12
sub-013,C3,38.125,3.3835864577787403e-12
sub-013,C3,38.75,3.480823271985323e-12
sub-013,C3,39.375,5.5547415594280284e-12
sub-013,C3,40.0,5.376248812118888e-12
sub-013,C4,1.25,2.0016109728350754e-10
sub-013,C4,1.875,1.084925277982274e-10
sub-013,C4,2.5,1.0337494647242538e-10
sub-013,C4,3.125,9.063695310684893e-11
sub-013,C4,3.75,8.535815858628809e-11
sub-013,C4,4.375,6.95313770234707e-11
sub-013,C4,5.0,5.89170876669342e-11
sub-013,C4,5.625,3.763652219109234e-11
sub-013,C4,6.25,5.604842364589393e-11
sub-013,C4,6.875,4.493868338607495e-11
sub-013,C4,7.5,4.516197231716821e-11
sub-013,C4,8.125,3.89913716247955e-11
sub-013,C4,8.75,3.018665078680058e-11
sub-013,C4,9.375,5.0779432301947626e-11
sub-013,C4,10.0,3.51598391210129e-11
sub-013,C4,10.625,3.0480723311424794e-11
sub-013,C4,11.25,2.0875484469437777e-11
sub-013,C4,11.875,1.7738315577513788e-11
sub-013,C4,12.5,2.0343414969766285e-11
sub-013,C4,13.125,1.7040989517352177e-11
sub-013,C4,13.75,1.4535648551453267e-11
sub-013,C4,14.375,1.623783456793985e-11
sub-013,C4,15.0,1.879494737065978e-11
sub-013,C4,15.625,2.314660878688361e-11
sub-013,C4,16.25,2.4392062613989864e-11
sub-013,C4,16.875,2.2485153763330055e-11
sub-013,C4,17.5,2.2298422765134254e-11
sub-013,C4,18.125,1.895355622493498e-11
sub-013,C4,18.75,1.725727847294174e-11
sub-013,C4,19.375,1.5812709849447683e-11
sub-013,C4,20.0,1.2568942768681732e-11
sub-013,C4,20.625,1.76102960472044e-11
sub-013,C4,21.25,2.084762278239032e-11
sub-013,C4,21.875,1.664795914506821e-11
sub-013,C4,22.5,1.6869097313175428e-11
sub-013,C4,23.125,1.7622088438853694e-11
sub-013,C4,23.75,1.3947072719519114e-11
sub-013,C4,24.375,1.710901871888922e-11
sub-013,C4,25.0,2.0822218153684497e-11
sub-013,C4,25.625,1.1644296218624834e-11
sub-013,C4,26.25,1.2686345050993477e-11
sub-013,C4,26.875,1.4616925959487372e-11
sub-013,C4,27.5,1.4214190642477795e-11
sub-013,C4,28.125,1.3849233628192687e-11
sub-013,C4,28.75,1.2052676316245128e-11
sub-013,C4,29.375,1.0573812245606276e-11
sub-013,C4,30.0,1.2504925650132319e-11
sub-013,C4,30.625,1.0098291032206658e-11
sub-013,C4,31.25,1.0577733674540954e-11
sub-013,C4,31.875,1.0370916452712826e-11
sub-013,C4,32.5,7.646817741712334e-12
sub-013,C4,33.125,8.19245658362869e-12
sub-013,C4,33.75,7.181212722636886e-12
sub-013,C4,34.375,7.320057458362902e-12
sub-013,C4,35.0,6.915424459485144e-12
sub-013,C4,35.625,6.786752767071832e-12
sub-013,C4,36.25,4.492136185236137e-12
sub-013,C4,36.875,6.445625348609757e-12
sub-013,C4,37.5,7.102107129333161e-12
sub-013,C4,38.125,4.8228541701930206e-12
sub-013,C4,38.75,4.408473768372507e-12
sub-013,C4,39.375,4.04617892887308e-12
sub-013,C4,40.0,4.875540479009061e-12
sub-013,Cz,1.25,3.1711723033175676e-10
sub-013,Cz,1.875,1.6479766971090914e-10
sub-013,Cz,2.5,1.6909885021291674e-10
sub-013,Cz,3.125,1.4470743336445125e-10
sub-013,Cz,3.75,1.346130543497492e-10
sub-013,Cz,4.375,1.0787765267521488e-10
sub-013,Cz,5.0,9.46212497200255e-11
sub-013,Cz,5.625,7.881683207389734e-11
sub-013,Cz,6.25,9.630850803237451e-11
sub-013,Cz,6.875,8.392088560915106e-11
sub-013,Cz,7.5,7.235644109464769e-11
sub-013,Cz,8.125,6.560261381308247e-11
sub-013,Cz,8.75,5.081313974908389e-11
sub-013,Cz,9.375,9.32707794497512e-11
sub-013,Cz,10.0,5.582516256147323e-11
sub-013,Cz,10.625,4.151364707965753e-11
sub-013,Cz,11.25,2.8706451660007036e-11
sub-013,Cz,11.875,2.1063202013423545e-11
sub-013,Cz,12.5,2.6029065934915277e-11
sub-013,Cz,13.125,2.401374806461328e-11
sub-013,Cz,13.75,1.939182477874424e-11
sub-013,Cz,14.375,2.2634106620706466e-11
sub-013,Cz,15.0,2.8239011529871126e-11
sub-013,Cz,15.625,3.4225963734663605e-11
sub-013,Cz,16.25,3.3804177796387454e-11
sub-013,Cz,16.875,3.356895810817318e-11
