Sujeto,Canal,Frecuencia,Potencia
sub-016,C4,4.375,1.5795266291456314e-11
sub-016,C4,5.0,1.3381881722424373e-11
sub-016,C4,5.625,1.404914059643753e-11
sub-016,C4,6.25,1.3754884665955204e-11
sub-016,C4,6.875,1.8968808061154012e-11
sub-016,C4,7.5,2.433934915927475e-11
sub-016,C4,8.125,2.3988376215936328e-11
sub-016,C4,8.75,1.7511349862972287e-11
sub-016,C4,9.375,1.5919902507177663e-11
sub-016,C4,10.0,1.2171769403048823e-11
sub-016,C4,10.625,7.849571044007878e-12
sub-016,C4,11.25,6.914120337580841e-12
sub-016,C4,11.875,5.903519862892086e-12
sub-016,C4,12.5,6.242661629611045e-12
sub-016,C4,13.125,5.354876217451539e-12
sub-016,C4,13.75,4.570183486785129e-12
sub-016,C4,14.375,3.750384038263399e-12
sub-016,C4,15.0,3.720133426972219e-12
sub-016,C4,15.625,3.884534599168552e-12
sub-016,C4,16.25,4.62033495700764e-12
sub-016,C4,16.875,4.089184633936212e-12
sub-016,C4,17.5,4.2825170707782876e-12
sub-016,C4,18.125,3.228249820194441e-12
sub-016,C4,18.75,3.856626026272991e-12
sub-016,C4,19.375,3.6775518545835185e-12
sub-016,C4,20.0,2.693385454446114e-12
sub-016,C4,20.625,2.6267213599971554e-12
sub-016,C4,21.25,3.196209635520168e-12
sub-016,C4,21.875,2.534951808962453e-12
sub-016,C4,22.5,3.1781696395596706e-12
sub-016,C4,23.125,2.6740865070220505e-12
sub-016,C4,23.75,2.808053839843716e-12
sub-016,C4,24.375,2.2732216121804643e-12
sub-016,C4,25.0,2.076359303181871e-12
sub-016,C4,25.625,2.051287104075378e-12
sub-016,C4,26.25,3.064499100342029e-12
sub-016,C4,26.875,2.540046575562422e-12
sub-016,C4,27.5,2.2195413676310462e-12
sub-016,C4,28.125,1.9926610268725696e-12
sub-016,C4,28.75,2.338470782536918e-12
sub-016,C4,29.375,1.833176186780928e-12
sub-016,C4,30.0,1.730800074964378e-12
sub-016,C4,30.625,1.5269151456210718e-12
sub-016,C4,31.25,1.6226155725887833e-12
sub-016,C4,31.875,1.5709956434629239e-12
sub-016,C4,32.5,1.4039982419746463e-12
sub-016,C4,33.125,1.5523556042719657e-12
sub-016,C4,33.75,1.463598957779453e-12
sub-016,C4,34.375,1.1028645046945862e-12
sub-016,C4,35.0,1.3601186594310875e-12
sub-016,C4,35.625,1.3417439632522367e-12
sub-016,C4,36.25,1.1224229531847416e-12
sub-016,C4,36.875,1.0750030520208872e-12
sub-016,C4,37.5,6.983670958966943e-13
sub-016,C4,38.125,8.993441566052482e-13
sub-016,C4,38.75,7.333063309928065e-13
sub-016,C4,39.375,7.7251119939014e-13
sub-016,C4,40.0,6.854883071210922e-13
sub-016,Cz,1.25,1.3132896595909417e-10
sub-016,Cz,1.875,5.602627124454994e-11
sub-016,Cz,2.5,3.78930310368344e-11
sub-016,Cz,3.125,2.296433840563768e-11
sub-016,Cz,3.75,2.0268797094787856e-11
sub-016,Cz,4.375,2.0122938433909116e-11
sub-016,Cz,5.0,1.8376137689471893e-11
sub-016,Cz,5.625,1.965050867637854e-11
sub-016,Cz,6.25,1.944976121935892e-11
sub-016,Cz,6.875,2.4838198731655852e-11
sub-016,Cz,7.5,3.1419970625225566e-11
sub-016,Cz,8.125,3.220183003122468e-11
sub-016,Cz,8.75,2.550164224078052e-11
sub-016,Cz,9.375,2.2705507098022453e-11
sub-016,Cz,10.0,1.706758380965999e-11
sub-016,Cz,10.625,1.074456536253521e-11
sub-016,Cz,11.25,8.918200546638611e-12
sub-016,Cz,11.875,7.143602932606657e-12
sub-016,Cz,12.5,7.108667916368624e-12
sub-016,Cz,13.125,6.638804657953616e-12
sub-016,Cz,13.75,5.310020438764721e-12
sub-016,Cz,14.375,4.1130098465500994e-12
sub-016,Cz,15.0,4.799355731510417e-12
sub-016,Cz,15.625,4.7432404640818744e-12
sub-016,Cz,16.25,5.2248960021193714e-12
sub-016,Cz,16.875,3.949945257827858e-12
sub-016,Cz,17.5,4.749246797977506e-12
sub-016,Cz,18.125,3.780901870670928e-12
sub-016,Cz,18.75,3.6197578897885045e-12
sub-016,Cz,19.375,3.8248793630748305e-12
sub-016,Cz,20.0,2.7657987590901663e-12
sub-016,Cz,20.625,2.3794297458598253e-12
sub-016,Cz,21.25,2.4090565539978845e-12
sub-016,Cz,21.875,2.583714213523809e-12
sub-016,Cz,22.5,2.8704947319516846e-12
sub-016,Cz,23.125,2.6669076949891914e-12
sub-016,Cz,23.75,2.780467531189774e-12
sub-016,Cz,24.375,2.262870610801692e-12
sub-016,Cz,25.0,2.2946875854475694e-12
sub-016,Cz,25.625,2.402060800960965e-12
sub-016,Cz,26.25,3.403564009688783e-12
sub-016,Cz,26.875,2.427669263831204e-12
sub-016,Cz,27.5,1.961049639175053e-12
sub-016,Cz,28.125,2.213060795380226e-12
sub-016,Cz,28.75,2.9688193166107426e-12
sub-016,Cz,29.375,2.231413083161668e-12
sub-016,Cz,30.0,1.6117807483782335e-12
sub-016,Cz,30.625,1.6122388225057757e-12
sub-016,Cz,31.25,1.7556292921707711e-12
sub-016,Cz,31.875,1.7366875944753946e-12
sub-016,Cz,32.5,1.4890709025119215e-12
sub-016,Cz,33.125,1.5157831360625255e-12
sub-016,Cz,33.75,1.2960766191540405e-12
sub-016,Cz,34.375,1.1120046892907741e-12
sub-016,Cz,35.0,1.121863847267984e-12
sub-016,Cz,35.625,1.3215452726417009e-12
sub-016,Cz,36.25,1.1336330984622317e-12
sub-016,Cz,36.875,9.838443033817692e-13
sub-016,Cz,37.5,8.048503098774764e-13
sub-016,Cz,38.125,9.438506374973581e-13
sub-016,Cz,38.75,6.705169995701362e-13
sub-016,Cz,39.375,6.894060653548099e-13
sub-016,Cz,40.0,6.549047617303773e-13
sub-017,C3,1.25,8.806468051836501e-10
sub-017,C3,1.875,4.353592510866077e-10
sub-017,C3,2.5,2.735471967916604e-10
sub-017,C3,3.125,2.024921747897055e-10
sub-017,C3,3.75,1.3711712885891026e-10
sub-017,C3,4.375,9.749627200104187e-11
sub-017,C3,5.0,6.297363033347815e-11
sub-017,C3,5.625,5.775346723762327e-11
sub-017,C3,6.25,5.5114931280696245e-11
sub-017,C3,6.875,4.003359151980705e-11
sub-017,C3,7.5,3.9549495220257234e-11
sub-017,C3,8.125,3.582797136028254e-11
sub-017,C3,8.75,2.939698904182482e-11
sub-017,C3,9.375,4.4210245351641336e-11
sub-017,C3,10.0,6.067272140876312e-11
sub-017,C3,10.625,6.053618770217617e-11
sub-017,C3,11.25,4.767013413255185e-11
sub-017,C3,11.875,5.972686708448174e-11
sub-017,C3,12.5,4.997200136855695e-11
sub-017,C3,13.125,4.34972356204185e-11
sub-017,C3,13.75,3.408454085320089e-11
sub-017,C3,14.375,2.519070229075429e-11
sub-017,C3,15.0,2.3476564668461177e-11
sub-017,C3,15.625,2.1725693441706157e-11
sub-017,C3,16.25,2.8829589828862737e-11
sub-017,C3,16.875,3.353771898593652e-11
sub-017,C3,17.5,2.7938969955545358e-11
sub-017,C3,18.125,3.787829758073886e-11
sub-017,C3,18.75,3.2535583219969065e-11
sub-017,C3,19.375,2.3199145274878782e-11
sub-017,C3,20.0,2.803778285423235e-11
sub-017,C3,20.625,2.7770293885080434e-11
sub-017,C3,21.25,2.2729362615247817e-11
sub-017,C3,21.875,2.108890454216805e-11
sub-017,C3,22.5,2.1769739901838155e-11
sub-017,C3,23.125,2.1419130720168584e-11
sub-017,C3,23.75,2.1891027214402752e-11
sub-017,C3,24.375,2.9681314761174065e-11
sub-017,C3,25.0,2.2981782472512235e-11
sub-017,C3,25.625,1.8629075007328326e-11
sub-017,C3,26.25,2.7501695380654105e-11
sub-017,C3,26.875,2.5366972101819586e-11
sub-017,C3,27.5,2.136570900043864e-11
sub-017,C3,28.125,3.0040401684425226e-11
sub-017,C3,28.75,2.8474487166360256e-11
sub-017,C3,29.375,3.3781162562739744e-11
sub-017,C3,30.0,4.2305426632268675e-11
sub-017,C3,30.625,4.557086630952723e-11
sub-017,C3,31.25,4.6922661055513205e-11
sub-017,C3,31.875,3.6824219897867785e-11
sub-017,C3,32.5,3.821379854689971e-11
sub-017,C3,33.125,3.541688572670526e-11
sub-017,C3,33.75,3.040314081349284e-11
sub-017,C3,34.375,3.698679952016502e-11
sub-017,C3,35.0,4.607045945879166e-11
sub-017,C3,35.625,4.2279308128599834e-11
sub-017,C3,36.25,4.089753603731541e-11
sub-017,C3,36.875,3.34619120666341e-11
sub-017,C3,37.5,3.5845486618083205e-11
sub-017,C3,38.125,3.623697552890729e-11
sub-017,C3,38.75,4.01413712132125e-11
sub-017,C3,39.375,4.022185198166083e-11
sub-017,C3,40.0,4.86792119653691e-11
sub-017,C4,1.25,6.725363137506559e-10
sub-017,C4,1.875,3.589450732092975e-10
sub-017,C4,2.5,2.469426352688909e-10
sub-017,C4,3.125,1.5518650923755806e-10
sub-017,C4,3.75,9.387793494338646e-11
sub-017,C4,4.375,6.691173262823735e-11
sub-017,C4,5.0,4.0474523096163395e-11
sub-017,C4,5.625,5.2517373361286887e-11
sub-017,C4,6.25,4.636295504151328e-11
sub-017,C4,6.875,2.8964549099861782e-11
sub-017,C4,7.5,3.7031139081609916e-11
sub-017,C4,8.125,3.712329252368236e-11
sub-017,C4,8.75,3.0038463952191784e-11
sub-017,C4,9.375,3.417444539131904e-11
sub-017,C4,10.0,3.783007060614973e-11
sub-017,C4,10.625,4.5047906758606e-11
sub-017,C4,11.25,3.9460787680628526e-11
sub-017,C4,11.875,4.449993074217277e-11
sub-017,C4,12.5,3.255910263991556e-11
sub-017,C4,13.125,2.973210915988944e-11
sub-017,C4,13.75,2.571666763970577e-11
sub-017,C4,14.375,1.7673694466136737e-11
sub-017,C4,15.0,1.9837620758462062e-11
sub-017,C4,15.625,1.2803296817520413e-11
sub-017,C4,16.25,1.6976890390792437e-11
sub-017,C4,16.875,1.5611419424293868e-11
sub-017,C4,17.5,1.0802597856752383e-11
sub-017,C4,18.125,1.545206726191266e-11
sub-017,C4,18.75,1.5015024141008116e-11
sub-017,C4,19.375,1.4302326714778552e-11
sub-017,C4,20.0,1.3607056310563569e-11
sub-017,C4,20.625,1.490586399271763e-11
sub-017,C4,21.25,1.9159789113496252e-11
sub-017,C4,21.875,2.10675710041485e-11
sub-017,C4,22.5,1.2339463470266124e-11
sub-017,C4,23.125,1.406404287271519e-11
sub-017,C4,23.75,1.6864623767056302e-11
sub-017,C4,24.375,1.9182763943430328e-11
sub-017,C4,25.0,1.965647193845236e-11
sub-017,C4,25.625,1.8634913470535746e-11
sub-017,C4,26.25,2.2829017572488973e-11
sub-017,C4,26.875,2.2841011711197183e-11
sub-017,C4,27.5,1.8452175531053424e-11
sub-017,C4,28.125,2.082740666907761e-11
sub-017,C4,28.75,1.8698868542443012e-11
sub-017,C4,29.375,1.609864207663691e-11
sub-017,C4,30.0,2.2360902623608693e-11
sub-017,C4,30.625,2.2867272357552668e-11
sub-017,C4,31.25,2.189305456686779e-11
sub-017,C4,31.875,1.8679421480438196e-11
sub-017,C4,32.5,1.860435212750331e-11
sub-017,C4,33.125,2.0038150166808733e-11
sub-017,C4,33.75,2.068319620834712e-11
sub-017,C4,34.375,2.307407900043836e-11
sub-017,C4,35.0,2.3218130188419676e-11
sub-017,C4,35.625,1.6684868840276985e-11
sub-017,C4,36.25,1.677758807588546e-11
sub-017,C4,36.875,1.4378630479028155e-11
sub-017,C4,37.5,1.428364548914864e-11
sub-017,C4,38.125,1.846960222668936e-11
sub-017,C4,38.75,1.9031136222694486e-11
sub-017,C4,39.375,1.559890496989382e-11
sub-017,C4,40.0,1.609584925307815e-11
sub-017,Cz,1.25,9.479007950469238e-10
sub-017,Cz,1.875,4.819491746130915e-10
sub-017,Cz,2.5,3.2164166284122565e-10
sub-017,Cz,3.125,2.2713654437433156e-10
sub-017,Cz,3.75,1.4085250352731698e-10
sub-017,Cz,4.375,1.0469797183329508e-10
sub-017,Cz,5.0,6.022055232184469e-11
sub-017,Cz,5.625,6.918380108953513e-11
sub-017,Cz,6.25,6.820591147329013e-11
sub-017,Cz,6.875,4.0289299787761566e-11
sub-017,Cz,7.5,4.5155446172298694e-11
sub-017,Cz,8.125,4.141611716353622e-11
sub-017,Cz,8.75,3.463798478254746e-11
sub-017,Cz,9.375,4.4420870594313235e-11
sub-017,Cz,10.0,5.625532058235721e-11
sub-017,Cz,10.625,6.528155397702641e-11
sub-017,Cz,11.25,4.8313784723265776e-11
sub-017,Cz,11.875,5.377397752467957e-11
sub-017,Cz,12.5,3.460876814928431e-11
sub-017,Cz,13.125,2.8359516505194198e-11
sub-017,Cz,13.75,1.975310530685163e-11
sub-017,Cz,14.375,1.4211706541009217e-11
sub-017,Cz,15.0,1.3118836942757853e-11
sub-017,Cz,15.625,9.87240214120723e-12
sub-017,Cz,16.25,1.1092374025183709e-11
sub-017,Cz,16.875,1.233360504954591e-11
sub-017,Cz,17.5,9.958550026356726e-12
sub-017,Cz,18.125,1.1995532736396537e-11
sub-017,Cz,18.75,1.0412973044860436e-11
sub-017,Cz,19.375,8.547255399382234e-12
sub-017,Cz,20.0,9.871796132362225e-12
sub-017,Cz,20.625,1.0332518514011234e-11
sub-017,Cz,21.25,9.217626858085687e-12
sub-017,Cz,21.875,1.0871069614541102e-11
sub-017,Cz,22.5,8.810673938859951e-12
sub-017,Cz,23.125,8.35185650504636e-12
sub-017,Cz,23.75,6.683286085433306e-12
sub-017,Cz,24.375,9.983326561589746e-12
sub-017,Cz,25.0,8.858586786563274e-12
sub-017,Cz,25.625,7.106590242952258e-12
sub-017,Cz,26.25,8.578056014631285e-12
sub-017,Cz,26.875,9.873072661692462e-12
sub-017,Cz,27.5,6.965788838818266e-12
sub-017,Cz,28.125,6.1110557953601735e-12
sub-017,Cz,28.75,6.9525731550374596e-12
sub-017,Cz,29.375,8.174721437722865e-12
sub-017,Cz,30.0,7.889599488999543e-12
sub-017,Cz,30.625,1.0874811801215422e-11
sub-017,Cz,31.25,1.2464663732788073e-11
sub-017,Cz,31.875,9.468124999223058e-12
sub-017,Cz,32.5,8.740979468236434e-12
sub-017,Cz,33.125,1.052004723878688e-11
sub-017,Cz,33.75,9.63453861770038e-12
sub-017,Cz,34.375,1.1398362518485634e-11
sub-017,Cz,35.0,9.916520494691065e-12
sub-017,Cz,35.625,8.958210685625137e-12
sub-017,Cz,36.25,8.251893759771002e-12
sub-017,Cz,36.875,7.702349212804407e-12
sub-017,Cz,37.5,7.16777190250441e-12
sub-017,Cz,38.125,7.2097559685094464e-12
sub-017,Cz,38.75,8.822110688301754e-12
sub-017,Cz,39.375,7.2759161574922726e-12
sub-017,Cz,40.0,7.35685465130301e-12
sub-018,C3,1.25,3.52309934197049e-11
sub-018,C3,1.875,2.206246999372282e-11
sub-018,C3,2.5,1.3583763272960942e-11
sub-018,C3,3.125,1.0085117332341348e-11
sub-018,C3,3.75,7.335006939514454e-12
sub-018,C3,4.375,5.205906648570806e-12
sub-018,C3,5.0,3.3278864939367014e-12
sub-018,C3,5.625,2.714373311091313e-12
sub-018,C3,6.25,2.719300698915012e-12
sub-018,C3,6.875,3.04316121927631e-12
sub-018,C3,7.5,2.2196102368082167e-12
sub-018,C3,8.125,1.7447978481034588e-12
sub-018,C3,8.75,1.5809409479678645e-12
sub-018,C3,9.375,1.3362122991127375e-12
sub-018,C3,10.0,1.5562229392183279e-12
sub-018,C3,10.625,1.146879707024091e-12
sub-018,C3,11.25,1.1970819089271566e-12
sub-018,C3,11.875,9.05802966906947e-13
sub-018,C3,12.5,9.815084297270347e-13
sub-018,C3,13.125,1.2256769436506595e-12
sub-018,C3,13.75,1.2756640132774427e-12
sub-018,C3,14.375,1.0074656277107794e-12
sub-018,C3,15.0,1.159933336297046e-12
sub-018,C3,15.625,1.1202740301125694e-12
sub-018,C3,16.25,1.0520053019150033e-12
sub-018,C3,16.875,1.0328851201644094e-12
sub-018,C3,17.5,1.2354692320594725e-12
sub-018,C3,18.125,1.303039544991527e-12
sub-018,C3,18.75,1.0999770222166592e-12
sub-018,C3,19.375,9.909382238118477e-13
sub-018,C3,20.0,8.257716689531112e-13
sub-018,C3,20.625,6.11184814693054e-13
sub-018,C3,21.25,6.674033108034334e-13
sub-018,C3,21.875,7.90183432039176e-13
sub-018,C3,22.5,8.317153958489918e-13
sub-018,C3,23.125,7.864836770728192e-13
sub-018,C3,23.75,7.155705086994546e-13
sub-018,C3,24.375,7.283393378793643e-13
sub-018,C3,25.0,7.00006477178455e-13
sub-018,C3,25.625,6.216910940637586e-13
sub-018,C3,26.25,5.819028740095414e-13
sub-018,C3,26.875,4.984131776400434e-13
sub-018,C3,27.5,4.249778987895268e-13
sub-018,C3,28.125,4.192407697302763e-13
sub-018,C3,28.75,4.0237568589902417e-13
sub-018,C3,29.375,3.375526781420988e-13
sub-018,C3,30.0,4.1126412228975905e-13
sub-018,C3,30.625,3.2293098232778815e-13
sub-018,C3,31.25,2.1446333218104288e-13
sub-018,C3,31.875,1.9747751662616777e-13
sub-018,C3,32.5,2.483523419233847e-13
sub-018,C3,33.125,2.334500494170525e-13
sub-018,C3,33.75,2.387146044960736e-13
sub-018,C3,34.375,2.7689771754104136e-13
sub-018,C3,35.0,2.129406203530132e-13
sub-018,C3,35.625,1.9011709553322413e-13
sub-018,C3,36.25,2.0322992195457233e-13
sub-018,C3,36.875,2.6711267890846746e-13
sub-018,C3,37.5,2.6546654218420375e-13
sub-018,C3,38.125,1.8761499355323136e-13
sub-018,C3,38.75,2.6832844187329035e-13
sub-018,C3,39.375,2.2649961997703224e-13
sub-018,C3,40.0,2.6242964182425413e-13
sub-018,C4,1.25,2.6679652888580764e-11
sub-018,C4,1.875,1.6890661026400593e-11
sub-018,C4,2.5,1.0892603041658248e-11
sub-018,C4,3.125,8.560459151262563e-12
sub-018,C4,3.75,6.157484667979517e-12
sub-018,C4,4.375,3.5000079108075494e-12
sub-018,C4,5.0,2.7439867766346168e-12
sub-018,C4,5.625,2.2828762436673144e-12
sub-018,C4,6.25,2.7042135334577536e-12
sub-018,C4,6.875,2.7515486893394473e-12
sub-018,C4,7.5,2.121336199656077e-12
sub-018,C4,8.125,1.806647203762453e-12
sub-018,C4,8.75,1.5972959726960215e-12
sub-018,C4,9.375,1.2340953246909817e-12
sub-018,C4,10.0,1.407626315704271e-12
sub-018,C4,10.625,1.0487617955308545e-12
sub-018,C4,11.25,9.826526364356134e-13
sub-018,C4,11.875,9.393228182147934e-13
sub-018,C4,12.5,8.440121097291024e-13
sub-018,C4,13.125,1.0166037285611675e-12
sub-018,C4,13.75,1.0824934690790664e-12
sub-018,C4,14.375,1.0020302445928222e-12
sub-018,C4,15.0,1.1384318495864524e-12
sub-018,C4,15.625,9.668410565193987e-13
sub-018,C4,16.25,1.2301644264074e-12
sub-018,C4,16.875,1.207508741798411e-12
sub-018,C4,17.5,1.3183313055994994e-12
sub-018,C4,18.125,1.4194868874768745e-12
sub-018,C4,18.75,1.2235405975981193e-12
sub-018,C4,19.375,1.1882493159318648e-12
sub-018,C4,20.0,1.028048201078406e-12
sub-018,C4,20.625,8.892225401880606e-13
sub-018,C4,21.25,7.36284936904709e-13
sub-018,C4,21.875,7.968561095443755e-13
sub-018,C4,22.5,6.925940686080629e-13
sub-018,C4,23.125,4.911974844321969e-13
sub-018,C4,23.75,4.877076225640432e-13
sub-018,C4,24.375,5.721868474197408e-13
sub-018,C4,25.0,6.341396312491489e-13
sub-018,C4,25.625,6.321879975362097e-13
sub-018,C4,26.25,5.435256730144523e-13
sub-018,C4,26.875,5.929282135195378e-13
sub-018,C4,27.5,5.172518801096179e-13
sub-018,C4,28.125,4.612115391600178e-13
sub-018,C4,28.75,4.567580403324068e-13
sub-018,C4,29.375,4.3772186188372615e-13
sub-018,C4,30.0,4.618598393553729e-13
sub-018,C4,30.625,3.500260498180037e-13
sub-018,C4,31.25,3.2695862018653576e-13
sub-018,C4,31.875,3.559573461358255e-13
sub-018,C4,32.5,3.040696664534757e-13
sub-018,C4,33.125,3.1996259890848693e-13
sub-018,C4,33.75,3.005602679021364e-13
sub-018,C4,34.375,3.1999889811807815e-13
sub-018,C4,35.0,3.238902751621214e-13
sub-018,C4,35.625,3.1219448784816066e-13
sub-018,C4,36.25,2.4251538248957475e-13
sub-018,C4,36.875,2.7974050750766624e-13
sub-018,C4,37.5,2.8174806134297686e-13
sub-018,C4,38.125,2.439897608991949e-13
sub-018,C4,38.75,3.5777879632480133e-13
sub-018,C4,39.375,2.928789272060563e-13
sub-018,C4,40.0,2.7821316383752857e-13
sub-018,Cz,1.25,3.217106362112951e-11
sub-018,Cz,1.875,2.0874553596744605e-11
sub-018,Cz,2.5,1.2756479328995848e-11
sub-018,Cz,3.125,9.984675580190868e-12
sub-018,Cz,3.75,7.055582710604442e-12
sub-018,Cz,4.375,4.620504747610471e-12
sub-018,Cz,5.0,3.310362107009952e-12
sub-018,Cz,5.625,2.797953882350609e-12
sub-018,Cz,6.25,3.076750085967147e-12
sub-018,Cz,6.875,3.200928105039041e-12
sub-018,Cz,7.5,2.3856862560975247e-12
sub-018,Cz,8.125,2.094655892868147e-12
sub-018,Cz,8.75,1.8373778868188062e-12
sub-018,Cz,9.375,1.4628934258705729e-12
sub-018,Cz,10.0,1.708334227229976e-12
sub-018,Cz,10.625,1.2366802185987732e-12
sub-018,Cz,11.25,1.149037573247427e-12
sub-018,Cz,11.875,1.0037301129695551e-12
sub-018,Cz,12.5,1.018216733765255e-12
sub-018,Cz,13.125,1.2343077188037731e-12
sub-018,Cz,13.75,1.286936219824848e-12
sub-018,Cz,14.375,1.0783718348952778e-12
sub-018,Cz,15.0,1.230635104065599e-12
sub-018,Cz,15.625,1.028396614225504e-12
sub-018,Cz,16.25,1.2439631346073975e-12
sub-018,Cz,16.875,1.1947022923385967e-12
sub-018,Cz,17.5,1.1828607924225362e-12
sub-018,Cz,18.125,1.3116146493248439e-12
sub-018,Cz,18.75,1.1760698439415967e-12
sub-018,Cz,19.375,1.0058249932855657e-12
sub-018,Cz,20.0,8.631092294929483e-13
sub-018,Cz,20.625,7.372353343062138e-13
sub-018,Cz,21.25,7.61593885214666e-13
sub-018,Cz,21.875,7.917945277558292e-13
sub-018,Cz,22.5,6.800543307448129e-13
sub-018,Cz,23.125,6.022145974756541e-13
sub-018,Cz,23.75,5.35977699335008e-13
sub-018,Cz,24.375,6.445554200830457e-13
sub-018,Cz,25.0,7.015417545065185e-13
sub-018,Cz,25.625,5.922620569196202e-13
sub-018,Cz,26.25,5.550511328304057e-13
sub-018,Cz,26.875,5.819784744310473e-13
sub-018,Cz,27.5,4.969048964567274e-13
sub-018,Cz,28.125,4.034108965405531e-13
sub-018,Cz,28.75,3.973926383453193e-13
sub-018,Cz,29.375,3.7457957643575725e-13
sub-018,Cz,30.0,3.6261421313293036e-13
sub-018,Cz,30.625,2.8333096342869796e-13
sub-018,Cz,31.25,2.2703265578525633e-13
sub-018,Cz,31.875,2.32068863192581e-13
sub-018,Cz,32.5,2.4931992002255446e-13
sub-018,Cz,33.125,2.2018825819534906e-13
sub-018,Cz,33.75,2.0815755062291597e-13
sub-018,Cz,34.375,2.3730162292207296e-13
sub-018,Cz,35.0,2.1155499850895664e-13
sub-018,Cz,35.625,1.9131298050803616e-13
sub-018,Cz,36.25,1.583942696968928e-13
sub-018,Cz,36.875,1.9778117786927135e-13
sub-018,Cz,37.5,2.0876835905236646e-13
sub-018,Cz,38.125,1.3888373987576664e-13
sub-018,Cz,38.75,1.9629082810357768e-13
sub-018,Cz,39.375,1.6410046477761886e-13
sub-018,Cz,40.0,1.7200073417120746e-13
sub-019,C3,1.25,2.26841249725636e-10
sub-019,C3,1.875,9.8980539575557e-11
sub-019,C3,2.5,8.813202582211744e-11
sub-019,C3,3.125,7.881640175513025e-11
sub-019,C3,3.75,1.1098436530837494e-10
sub-019,C3,4.375,5.036038819726499e-11
sub-019,C3,5.0,4.121782904443511e-11
sub-019,C3,5.625,3.768681089727365e-11
sub-019,C3,6.25,4.051634800172399e-11
sub-019,C3,6.875,2.5884086827011278e-11
sub-019,C3,7.5,3.148798756645972e-11
sub-019,C3,8.125,2.6463366726189624e-11
sub-019,C3,8.75,3.992850479723604e-11
sub-019,C3,9.375,5.3729731400232636e-11
sub-019,C3,10.0,3.2976767285838e-11
sub-019,C3,10.625,2.830711513702984e-11
sub-019,C3,11.25,2.7509092718433565e-11
sub-019,C3,11.875,1.935558363679022e-11
sub-019,C3,12.5,1.5079607295845515e-11
sub-019,C3,13.125,1.200783862296258e-11
sub-019,C3,13.75,1.0730010277475894e-11
sub-019,C3,14.375,1.230687554759405e-11
sub-019,C3,15.0,9.752862464825894e-12
sub-019,C3,15.625,9.143936605612399e-12
sub-019,C3,16.25,8.36644550738739e-12
sub-019,C3,16.875,8.270052248008182e-12
sub-019,C3,17.5,1.0070512573249634e-11
sub-019,C3,18.125,9.700407689729351e-12
sub-019,C3,18.75,1.055114174750972e-11
sub-019,C3,19.375,9.95246192207483e-12
sub-019,C3,20.0,1.0865886566040204e-11
sub-019,C3,20.625,1.5168416265742245e-11
sub-019,C3,21.25,1.40262931237648e-11
sub-019,C3,21.875,1.2401717468592317e-11
sub-019,C3,22.5,9.974014662876446e-12
sub-019,C3,23.125,9.97723271125256e-12
sub-019,C3,23.75,9.616434967559256e-12
sub-019,C3,24.375,1.041963994217091e-11
sub-019,C3,25.0,1.147217872101983e-11
sub-019,C3,25.625,1.1355597416142998e-11
sub-019,C3,26.25,6.7494653973820696e-12
sub-019,C3,26.875,9.260553268526288e-12
sub-019,C3,27.5,1.1930380592102042e-11
sub-019,C3,28.125,9.920444993311479e-12
sub-019,C3,28.75,7.740189836900757e-12
sub-019,C3,29.375,7.295954965513176e-12
sub-019,C3,30.0,7.115657409551624e-12
sub-019,C3,30.625,5.670406015717883e-12
sub-019,C3,31.25,3.4753666752170926e-12
sub-019,C3,31.875,3.5341732242175303e-12
sub-019,C3,32.5,3.1328166287554707e-12
sub-019,C3,33.125,3.136327031169103e-12
sub-019,C3,33.75,3.167888207015063e-12
sub-019,C3,34.375,1.83825786627236e-12
sub-019,C3,35.0,2.3606919475781695e-12
sub-019,C3,35.625,3.2369662528265496e-12
sub-019,C3,36.25,2.88577485040755e-12
sub-019,C3,36.875,3.483385103036317e-12
sub-019,C3,37.5,3.956909312476749e-12
sub-019,C3,38.125,3.4801075032994445e-12
sub-019,C3,38.75,3.275805769309869e-12
sub-019,C3,39.375,3.7734185665071584e-12
sub-019,C3,40.0,3.5853012414788163e-12
sub-019,C4,1.25,1.734354066882713e-10
sub-019,C4,1.875,7.571256333891533e-11
sub-019,C4,2.5,7.187996665425992e-11
sub-019,C4,3.125,6.194141741758115e-11
sub-019,C4,3.75,7.971101553837775e-11
sub-019,C4,4.375,4.320466187357819e-11
sub-019,C4,5.0,3.1182729458355474e-11
sub-019,C4,5.625,2.4771136523205957e-11
sub-019,C4,6.25,2.3917041347612737e-11
sub-019,C4,6.875,1.873286862020978e-11
sub-019,C4,7.5,1.9054308538933385e-11
sub-019,C4,8.125,1.7288732756724564e-11
sub-019,C4,8.75,2.5713520271920046e-11
sub-019,C4,9.375,2.6819818805593424e-11
sub-019,C4,10.0,1.8786987155622862e-11
sub-019,C4,10.625,1.6279604434194214e-11
sub-019,C4,11.25,1.8502881768519613e-11
sub-019,C4,11.875,2.05967638621199e-11
sub-019,C4,12.5,1.2144158615146521e-11
sub-019,C4,13.125,7.415607803221921e-12
sub-019,C4,13.75,7.182229148926421e-12
sub-019,C4,14.375,8.473810232899072e-12
sub-019,C4,15.0,8.282582226425763e-12
sub-019,C4,15.625,7.996597778919894e-12
sub-019,C4,16.25,6.16129722041729e-12
sub-019,C4,16.875,6.365812691584614e-12
