Sujeto,Canal,Frecuencia,Potencia
sub-009,C4,33.125,1.9370108288577248e-11
sub-009,C4,33.75,2.0810518382122187e-11
sub-009,C4,34.375,2.6073670754151724e-11
sub-009,C4,35.0,3.549618194943735e-11
sub-009,C4,35.625,3.7205527977991177e-11
sub-009,C4,36.25,2.71431459402656e-11
sub-009,C4,36.875,2.6158726615701043e-11
sub-009,C4,37.5,2.295229118213871e-11
sub-009,C4,38.125,2.662534109979666e-11
sub-009,C4,38.75,2.3622017839003937e-11
sub-009,C4,39.375,2.938077076367971e-11
sub-009,C4,40.0,2.652206600778264e-11
sub-009,Cz,1.25,1.1900275586435315e-09
sub-009,Cz,1.875,9.860322989636257e-10
sub-009,Cz,2.5,4.329823816539069e-10
sub-009,Cz,3.125,2.5530195168196893e-10
sub-009,Cz,3.75,1.5272401847095815e-10
sub-009,Cz,4.375,9.900505890339802e-11
sub-009,Cz,5.0,8.583141485508773e-11
sub-009,Cz,5.625,7.388937605941332e-11
sub-009,Cz,6.25,7.210088506258763e-11
sub-009,Cz,6.875,5.849584020353127e-11
sub-009,Cz,7.5,6.245252961601457e-11
sub-009,Cz,8.125,4.755506454663515e-11
sub-009,Cz,8.75,2.9909529830157955e-11
sub-009,Cz,9.375,3.087014225212303e-11
sub-009,Cz,10.0,2.9025032648115817e-11
sub-009,Cz,10.625,2.677186925853612e-11
sub-009,Cz,11.25,1.833905895449292e-11
sub-009,Cz,11.875,1.4053785925361163e-11
sub-009,Cz,12.5,1.2297308644947884e-11
sub-009,Cz,13.125,1.358127744212185e-11
sub-009,Cz,13.75,1.5058991821935153e-11
sub-009,Cz,14.375,1.9574160727627336e-11
sub-009,Cz,15.0,1.7469438354877883e-11
sub-009,Cz,15.625,1.591783733525959e-11
sub-009,Cz,16.25,1.5043774092271323e-11
sub-009,Cz,16.875,1.8373084546887845e-11
sub-009,Cz,17.5,1.9898034061016635e-11
sub-009,Cz,18.125,2.004245645627281e-11
sub-009,Cz,18.75,1.8708079567428696e-11
sub-009,Cz,19.375,1.800510410589723e-11
sub-009,Cz,20.0,1.6601665019866805e-11
sub-009,Cz,20.625,1.4374280085811657e-11
sub-009,Cz,21.25,1.4796729671921318e-11
sub-009,Cz,21.875,1.5879813597198443e-11
sub-009,Cz,22.5,1.0864493510943736e-11
sub-009,Cz,23.125,1.2251534544159394e-11
sub-009,Cz,23.75,1.1091634218116582e-11
sub-009,Cz,24.375,1.2319462613180497e-11
sub-009,Cz,25.0,1.0795312183289082e-11
sub-009,Cz,25.625,8.822624878680292e-12
sub-009,Cz,26.25,8.782919847235e-12
sub-009,Cz,26.875,9.593859196907355e-12
sub-009,Cz,27.5,9.430059300495616e-12
sub-009,Cz,28.125,1.1066613167339741e-11
sub-009,Cz,28.75,9.143164556891485e-12
sub-009,Cz,29.375,1.0300860233354594e-11
sub-009,Cz,30.0,1.4528414777217997e-11
sub-009,Cz,30.625,1.150807028305968e-11
sub-009,Cz,31.25,8.06857699785307e-12
sub-009,Cz,31.875,9.836235195962499e-12
sub-009,Cz,32.5,9.967393392572866e-12
sub-009,Cz,33.125,7.217700120789561e-12
sub-009,Cz,33.75,7.125208377319768e-12
sub-009,Cz,34.375,1.0513308562227085e-11
sub-009,Cz,35.0,1.3601081593564941e-11
sub-009,Cz,35.625,1.1236262064465536e-11
sub-009,Cz,36.25,9.239257795925494e-12
sub-009,Cz,36.875,8.930079633381747e-12
sub-009,Cz,37.5,8.1218200415044e-12
sub-009,Cz,38.125,9.159948081834391e-12
sub-009,Cz,38.75,1.0749188887342865e-11
sub-009,Cz,39.375,9.62544864454569e-12
sub-009,Cz,40.0,8.0762296469762e-12
sub-010,C3,1.25,8.529404016810012e-10
sub-010,C3,1.875,3.156247871445154e-10
sub-010,C3,2.5,1.655200317295845e-10
sub-010,C3,3.125,1.4798053480012343e-10
sub-010,C3,3.75,1.0751911398700237e-10
sub-010,C3,4.375,6.71375737706235e-11
sub-010,C3,5.0,6.382236768019927e-11
sub-010,C3,5.625,7.968755617468542e-11
sub-010,C3,6.25,7.80755875287594e-11
sub-010,C3,6.875,7.195738247729604e-11
sub-010,C3,7.5,7.262277006193154e-11
sub-010,C3,8.125,3.6343800501981066e-11
sub-010,C3,8.75,3.116515321417046e-11
sub-010,C3,9.375,2.9552857017701884e-11
sub-010,C3,10.0,3.262100670285779e-11
sub-010,C3,10.625,3.8197621277016937e-11
sub-010,C3,11.25,3.4968659558631946e-11
sub-010,C3,11.875,2.278798110514455e-11
sub-010,C3,12.5,1.5935090054862936e-11
sub-010,C3,13.125,2.2315510052964048e-11
sub-010,C3,13.75,2.889144278529532e-11
sub-010,C3,14.375,2.163843073565674e-11
sub-010,C3,15.0,1.664948033439915e-11
sub-010,C3,15.625,2.1219033021204768e-11
sub-010,C3,16.25,2.1054963118776854e-11
sub-010,C3,16.875,1.5331300665325136e-11
sub-010,C3,17.5,1.609261437903788e-11
sub-010,C3,18.125,1.3524586834087924e-11
sub-010,C3,18.75,1.3383882063980023e-11
sub-010,C3,19.375,1.2272530872579099e-11
sub-010,C3,20.0,1.1879678806168233e-11
sub-010,C3,20.625,1.043567926589253e-11
sub-010,C3,21.25,8.233737753757337e-12
sub-010,C3,21.875,9.42857436228486e-12
sub-010,C3,22.5,7.77403363221109e-12
sub-010,C3,23.125,7.996170732124559e-12
sub-010,C3,23.75,8.5240022407709e-12
sub-010,C3,24.375,5.994894780906852e-12
sub-010,C3,25.0,6.960297196471267e-12
sub-010,C3,25.625,5.8793678053908735e-12
sub-010,C3,26.25,5.13259388078857e-12
sub-010,C3,26.875,4.607688833821258e-12
sub-010,C3,27.5,5.039826925527165e-12
sub-010,C3,28.125,5.88192039439543e-12
sub-010,C3,28.75,3.758609208423944e-12
sub-010,C3,29.375,4.2835078786378646e-12
sub-010,C3,30.0,3.942099593506668e-12
sub-010,C3,30.625,3.9898186660013656e-12
sub-010,C3,31.25,3.2200419953082114e-12
sub-010,C3,31.875,3.5334531275831932e-12
sub-010,C3,32.5,3.667900168255345e-12
sub-010,C3,33.125,3.740869099685907e-12
sub-010,C3,33.75,2.6776170046746803e-12
sub-010,C3,34.375,2.8510075077201564e-12
sub-010,C3,35.0,3.1888440192408393e-12
sub-010,C3,35.625,2.9808434186153616e-12
sub-010,C3,36.25,4.405120224848234e-12
sub-010,C3,36.875,4.551436096562725e-12
sub-010,C3,37.5,3.0033706065714187e-12
sub-010,C3,38.125,2.7111387572941697e-12
sub-010,C3,38.75,3.1301282712253555e-12
sub-010,C3,39.375,2.4064182146058923e-12
sub-010,C3,40.0,2.6601600122303644e-12
sub-010,C4,1.25,7.409669388222132e-10
sub-010,C4,1.875,3.0051522733654554e-10
sub-010,C4,2.5,1.6833392598336168e-10
sub-010,C4,3.125,1.290502110373367e-10
sub-010,C4,3.75,9.196821704563372e-11
sub-010,C4,4.375,5.2138976649993017e-11
sub-010,C4,5.0,6.516245964403799e-11
sub-010,C4,5.625,7.321360112360807e-11
sub-010,C4,6.25,6.691116181862786e-11
sub-010,C4,6.875,5.467809303053875e-11
sub-010,C4,7.5,4.9620791410561723e-11
sub-010,C4,8.125,3.134173184583442e-11
sub-010,C4,8.75,3.526285893317878e-11
sub-010,C4,9.375,3.036464944337137e-11
sub-010,C4,10.0,2.9307794315613186e-11
sub-010,C4,10.625,4.44086458844612e-11
sub-010,C4,11.25,6.624392213717172e-11
sub-010,C4,11.875,5.385395911288179e-11
sub-010,C4,12.5,2.8946109818004285e-11
sub-010,C4,13.125,2.2107491606519422e-11
sub-010,C4,13.75,2.002123689473066e-11
sub-010,C4,14.375,1.5670742161235833e-11
sub-010,C4,15.0,1.1948228889025738e-11
sub-010,C4,15.625,1.5771489746329858e-11
sub-010,C4,16.25,1.5635552292101325e-11
sub-010,C4,16.875,9.945869283287916e-12
sub-010,C4,17.5,1.1058272749253053e-11
sub-010,C4,18.125,8.19979814151118e-12
sub-010,C4,18.75,7.98103332595776e-12
sub-010,C4,19.375,8.966759751237988e-12
sub-010,C4,20.0,9.919153694215803e-12
sub-010,C4,20.625,8.724426312715743e-12
sub-010,C4,21.25,7.705896703138998e-12
sub-010,C4,21.875,7.2168857574048965e-12
sub-010,C4,22.5,6.089005949592206e-12
sub-010,C4,23.125,7.1627553443739805e-12
sub-010,C4,23.75,7.569966876773117e-12
sub-010,C4,24.375,5.743759059537481e-12
sub-010,C4,25.0,5.986663324457856e-12
sub-010,C4,25.625,4.379106128539025e-12
sub-010,C4,26.25,3.055639125925481e-12
sub-010,C4,26.875,3.7150922553532336e-12
sub-010,C4,27.5,3.7809188040935764e-12
sub-010,C4,28.125,4.134896722607137e-12
sub-010,C4,28.75,3.0175680177697517e-12
sub-010,C4,29.375,3.1066898821287228e-12
sub-010,C4,30.0,2.9757878821772004e-12
sub-010,C4,30.625,2.865721368558139e-12
sub-010,C4,31.25,2.003478242698815e-12
sub-010,C4,31.875,2.291097856937551e-12
sub-010,C4,32.5,2.7107937070850266e-12
sub-010,C4,33.125,2.6443318405817322e-12
sub-010,C4,33.75,2.0199445314506785e-12
sub-010,C4,34.375,2.414362796742513e-12
sub-010,C4,35.0,1.5520299935703629e-12
sub-010,C4,35.625,1.903057369719386e-12
sub-010,C4,36.25,2.502270878119172e-12
sub-010,C4,36.875,2.01092549436919e-12
sub-010,C4,37.5,1.5825886907468795e-12
sub-010,C4,38.125,1.3319028691623556e-12
sub-010,C4,38.75,1.237977592184063e-12
sub-010,C4,39.375,1.3882149085119137e-12
sub-010,C4,40.0,1.3619819279223228e-12
sub-010,Cz,1.25,4.6113001599982107e-10
sub-010,Cz,1.875,2.946713934016034e-10
sub-010,Cz,2.5,1.919414917248246e-10
sub-010,Cz,3.125,1.6524988295546546e-10
sub-010,Cz,3.75,1.2492253563484053e-10
sub-010,Cz,4.375,6.549107860149192e-11
sub-010,Cz,5.0,8.920568212376854e-11
sub-010,Cz,5.625,1.1110719997001415e-10
sub-010,Cz,6.25,9.926742312871411e-11
sub-010,Cz,6.875,8.135204918448169e-11
sub-010,Cz,7.5,7.051700221008748e-11
sub-010,Cz,8.125,4.3823665539789226e-11
sub-010,Cz,8.75,4.471153725612034e-11
sub-010,Cz,9.375,3.6080650764451e-11
sub-010,Cz,10.0,3.586915351665769e-11
sub-010,Cz,10.625,4.463201589209805e-11
sub-010,Cz,11.25,4.680685823173185e-11
sub-010,Cz,11.875,2.6468479714653583e-11
sub-010,Cz,12.5,2.056872485592292e-11
sub-010,Cz,13.125,2.503191494447454e-11
sub-010,Cz,13.75,2.6960155182728603e-11
sub-010,Cz,14.375,2.1161950304107723e-11
sub-010,Cz,15.0,1.531055093606602e-11
sub-010,Cz,15.625,2.0149934371984537e-11
sub-010,Cz,16.25,2.020374118295843e-11
sub-010,Cz,16.875,1.3956252399424794e-11
sub-010,Cz,17.5,1.564932162656238e-11
sub-010,Cz,18.125,1.3124730622150793e-11
sub-010,Cz,18.75,1.1450336530554587e-11
sub-010,Cz,19.375,1.0287340706415167e-11
sub-010,Cz,20.0,1.015232102592681e-11
sub-010,Cz,20.625,8.305001578759063e-12
sub-010,Cz,21.25,7.151549678517986e-12
sub-010,Cz,21.875,8.782227565417683e-12
sub-010,Cz,22.5,7.646546333836648e-12
sub-010,Cz,23.125,7.621417059279652e-12
sub-010,Cz,23.75,7.67583541662381e-12
sub-010,Cz,24.375,6.135463396846621e-12
sub-010,Cz,25.0,6.394163422081864e-12
sub-010,Cz,25.625,4.725316367711565e-12
sub-010,Cz,26.25,3.896415780138378e-12
sub-010,Cz,26.875,4.59276223915856e-12
sub-010,Cz,27.5,4.6487293276720104e-12
sub-010,Cz,28.125,5.19199175245955e-12
sub-010,Cz,28.75,3.3851001273061806e-12
sub-010,Cz,29.375,3.84048314134918e-12
sub-010,Cz,30.0,3.5934253390932885e-12
sub-010,Cz,30.625,3.2461105885475702e-12
sub-010,Cz,31.25,2.432442682934776e-12
sub-010,Cz,31.875,2.3961896641952266e-12
sub-010,Cz,32.5,2.2116071395596055e-12
sub-010,Cz,33.125,2.290756457287581e-12
sub-010,Cz,33.75,2.026011626684933e-12
sub-010,Cz,34.375,2.4004488179717627e-12
sub-010,Cz,35.0,2.1768953504842943e-12
sub-010,Cz,35.625,2.24351502874753e-12
sub-010,Cz,36.25,2.4667480496851284e-12
sub-010,Cz,36.875,2.1157583183024835e-12
sub-010,Cz,37.5,1.4355149607477326e-12
sub-010,Cz,38.125,1.3070562927990888e-12
sub-010,Cz,38.75,1.5916780741598188e-12
sub-010,Cz,39.375,1.5149762746078978e-12
sub-010,Cz,40.0,1.4183015963019193e-12
sub-011,C3,1.25,1.900531793167567e-10
sub-011,C3,1.875,8.149742756898677e-11
sub-011,C3,2.5,4.4621956982192917e-11
sub-011,C3,3.125,2.866201343250698e-11
sub-011,C3,3.75,1.861891516305974e-11
sub-011,C3,4.375,1.7283853781818585e-11
sub-011,C3,5.0,1.3565299083678179e-11
sub-011,C3,5.625,9.250151056243666e-12
sub-011,C3,6.25,7.440281363525497e-12
sub-011,C3,6.875,8.615749660415285e-12
sub-011,C3,7.5,8.219882578833505e-12
sub-011,C3,8.125,5.003682345373525e-12
sub-011,C3,8.75,4.0173352672388204e-12
sub-011,C3,9.375,3.323802292024584e-12
sub-011,C3,10.0,3.4663617858853358e-12
sub-011,C3,10.625,3.707751146242096e-12
sub-011,C3,11.25,3.215260934428024e-12
sub-011,C3,11.875,2.658494669920341e-12
sub-011,C3,12.5,2.854133378168312e-12
sub-011,C3,13.125,2.655743749969578e-12
sub-011,C3,13.75,2.6522240609071285e-12
sub-011,C3,14.375,2.786226935257941e-12
sub-011,C3,15.0,2.5599756867487694e-12
sub-011,C3,15.625,2.1626459417686e-12
sub-011,C3,16.25,3.032730186874062e-12
sub-011,C3,16.875,2.539838785814329e-12
sub-011,C3,17.5,2.1715849809980393e-12
sub-011,C3,18.125,2.1713876165917244e-12
sub-011,C3,18.75,2.176288265449788e-12
sub-011,C3,19.375,2.4215942508089346e-12
sub-011,C3,20.0,2.6647458992210725e-12
sub-011,C3,20.625,2.2570215613589545e-12
sub-011,C3,21.25,1.7155278139658525e-12
sub-011,C3,21.875,1.5750298829019384e-12
sub-011,C3,22.5,2.3256834670153986e-12
sub-011,C3,23.125,2.0311675337352655e-12
sub-011,C3,23.75,1.4871016772917495e-12
sub-011,C3,24.375,1.7301314886835725e-12
sub-011,C3,25.0,1.3526711831500605e-12
sub-011,C3,25.625,1.5169281498382297e-12
sub-011,C3,26.25,1.3672420507212434e-12
sub-011,C3,26.875,1.8169169843203286e-12
sub-011,C3,27.5,2.348674572841372e-12
sub-011,C3,28.125,2.2347211773968336e-12
sub-011,C3,28.75,1.8676823617518468e-12
sub-011,C3,29.375,1.6644201829043812e-12
sub-011,C3,30.0,2.0823371479258682e-12
sub-011,C3,30.625,1.9742949043821614e-12
sub-011,C3,31.25,1.8632853647694883e-12
sub-011,C3,31.875,1.7842142851042254e-12
sub-011,C3,32.5,1.9977338672740907e-12
sub-011,C3,33.125,1.7767681833016982e-12
sub-011,C3,33.75,2.112785133087536e-12
sub-011,C3,34.375,2.0855620785559108e-12
sub-011,C3,35.0,2.3195644349076507e-12
sub-011,C3,35.625,2.4548680955391512e-12
sub-011,C3,36.25,2.3096590986132272e-12
sub-011,C3,36.875,1.73445958392972e-12
sub-011,C3,37.5,1.386922102669529e-12
sub-011,C3,38.125,1.4584338323522542e-12
sub-011,C3,38.75,1.4714699262176593e-12
sub-011,C3,39.375,1.6111383036395533e-12
sub-011,C3,40.0,1.536350916200852e-12
sub-011,C4,1.25,1.513674354684063e-10
sub-011,C4,1.875,7.139070687360671e-11
sub-011,C4,2.5,3.699848771483561e-11
sub-011,C4,3.125,2.350046681815359e-11
sub-011,C4,3.75,1.8513300555225778e-11
sub-011,C4,4.375,1.5687400840508687e-11
sub-011,C4,5.0,1.0320821235024718e-11
sub-011,C4,5.625,6.220362316126961e-12
sub-011,C4,6.25,5.974119237540041e-12
sub-011,C4,6.875,6.318611064907903e-12
sub-011,C4,7.5,6.1245764313795005e-12
sub-011,C4,8.125,3.734071299808845e-12
sub-011,C4,8.75,3.644431890477182e-12
sub-011,C4,9.375,3.4250740911850282e-12
sub-011,C4,10.0,3.516783156360373e-12
sub-011,C4,10.625,3.352402455235778e-12
sub-011,C4,11.25,3.0388957732262524e-12
sub-011,C4,11.875,2.5069573294652483e-12
sub-011,C4,12.5,2.4961598830285808e-12
sub-011,C4,13.125,2.079856028484959e-12
sub-011,C4,13.75,2.0693203664351063e-12
sub-011,C4,14.375,2.2956128692061764e-12
sub-011,C4,15.0,2.1402565624557144e-12
sub-011,C4,15.625,1.8506293860711447e-12
sub-011,C4,16.25,2.590358576832133e-12
sub-011,C4,16.875,1.998298245875044e-12
sub-011,C4,17.5,1.8312672408571377e-12
sub-011,C4,18.125,2.025677794516101e-12
sub-011,C4,18.75,1.6844020766723598e-12
sub-011,C4,19.375,2.015361116859179e-12
sub-011,C4,20.0,2.227160814105142e-12
sub-011,C4,20.625,1.85405498066885e-12
sub-011,C4,21.25,1.5407215856628838e-12
sub-011,C4,21.875,1.2352164547045585e-12
sub-011,C4,22.5,1.6627973380362114e-12
sub-011,C4,23.125,1.6059767787557083e-12
sub-011,C4,23.75,1.3535933520865528e-12
sub-011,C4,24.375,1.3972941500082885e-12
sub-011,C4,25.0,9.697994220571774e-13
sub-011,C4,25.625,1.3092635899910414e-12
sub-011,C4,26.25,1.417755904187258e-12
sub-011,C4,26.875,1.607645190567826e-12
sub-011,C4,27.5,2.0241151837587793e-12
sub-011,C4,28.125,1.69814444161176e-12
sub-011,C4,28.75,1.5477546890089843e-12
sub-011,C4,29.375,1.3483965858201903e-12
sub-011,C4,30.0,1.6917430468072708e-12
sub-011,C4,30.625,1.7267621161458046e-12
sub-011,C4,31.25,1.3763426288641616e-12
sub-011,C4,31.875,1.560084350805856e-12
sub-011,C4,32.5,1.794427119399762e-12
sub-011,C4,33.125,1.6123075221447262e-12
sub-011,C4,33.75,1.704161850941442e-12
sub-011,C4,34.375,1.6890683435923349e-12
sub-011,C4,35.0,1.6667897000646332e-12
sub-011,C4,35.625,1.936064325526782e-12
sub-011,C4,36.25,2.1256020741306256e-12
sub-011,C4,36.875,1.753552338987933e-12
sub-011,C4,37.5,1.4126667949413976e-12
sub-011,C4,38.125,1.2392682817289786e-12
sub-011,C4,38.75,1.1254440952071579e-12
sub-011,C4,39.375,1.2828408566845656e-12
sub-011,C4,40.0,1.2867862549484005e-12
sub-011,Cz,1.25,1.977915212799623e-10
sub-011,Cz,1.875,8.483611550327959e-11
sub-011,Cz,2.5,4.930327142484094e-11
sub-011,Cz,3.125,3.2592700253681096e-11
sub-011,Cz,3.75,2.5306633480622932e-11
sub-011,Cz,4.375,2.3031865139117172e-11
sub-011,Cz,5.0,1.6604005178455824e-11
sub-011,Cz,5.625,1.036683439022404e-11
sub-011,Cz,6.25,1.00626526839247e-11
sub-011,Cz,6.875,1.0190364799271746e-11
sub-011,Cz,7.5,9.812576072340388e-12
sub-011,Cz,8.125,5.611297971685051e-12
sub-011,Cz,8.75,5.3140393810865204e-12
sub-011,Cz,9.375,4.678274174593348e-12
sub-011,Cz,10.0,4.290549465466073e-12
sub-011,Cz,10.625,4.182521942173692e-12
sub-011,Cz,11.25,3.666910783550446e-12
sub-011,Cz,11.875,3.2760478899791467e-12
sub-011,Cz,12.5,3.389034524319534e-12
sub-011,Cz,13.125,2.8171734399666116e-12
sub-011,Cz,13.75,2.555928598443546e-12
sub-011,Cz,14.375,2.773952495485252e-12
sub-011,Cz,15.0,2.75646063500016e-12
sub-011,Cz,15.625,2.5094096113585534e-12
sub-011,Cz,16.25,3.089763651337599e-12
sub-011,Cz,16.875,2.4222773362462003e-12
sub-011,Cz,17.5,2.102950530960337e-12
sub-011,Cz,18.125,2.3708263355185185e-12
sub-011,Cz,18.75,2.1917865761771753e-12
sub-011,Cz,19.375,2.612241944367535e-12
sub-011,Cz,20.0,2.8541431599035358e-12
sub-011,Cz,20.625,2.4069460063138636e-12
sub-011,Cz,21.25,1.7610066072216826e-12
sub-011,Cz,21.875,1.5033293135643252e-12
sub-011,Cz,22.5,1.9317434837020107e-12
sub-011,Cz,23.125,1.8139181873196074e-12
sub-011,Cz,23.75,1.5242283572469606e-12
sub-011,Cz,24.375,1.5466940596279262e-12
sub-011,Cz,25.0,1.1248378500135532e-12
sub-011,Cz,25.625,1.4870661015286706e-12
sub-011,Cz,26.25,1.3867399812518e-12
sub-011,Cz,26.875,1.6964705380201781e-12
sub-011,Cz,27.5,2.301088116081565e-12
sub-011,Cz,28.125,2.0999660505412505e-12
sub-011,Cz,28.75,1.9053934108611817e-12
sub-011,Cz,29.375,1.637541159628697e-12
sub-011,Cz,30.0,1.9188728182455944e-12
sub-011,Cz,30.625,1.8805632258456626e-12
sub-011,Cz,31.25,1.6957346128715801e-12
sub-011,Cz,31.875,1.7410390498885088e-12
sub-011,Cz,32.5,2.0426812606457235e-12
sub-011,Cz,33.125,1.7280231870278351e-12
sub-011,Cz,33.75,1.9211111703140828e-12
sub-011,Cz,34.375,1.9404219075322677e-12
sub-011,Cz,35.0,2.0628641868849504e-12
sub-011,Cz,35.625,2.1808137976760696e-12
sub-011,Cz,36.25,2.219217401363517e-12
sub-011,Cz,36.875,1.5609654246732163e-12
sub-011,Cz,37.5,1.285884586885203e-12
sub-011,Cz,38.125,1.3559410677275238e-12
sub-011,Cz,38.75,1.249445690454537e-12
sub-011,Cz,39.375,1.4250033636355128e-12
sub-011,Cz,40.0,1.3467354081763723e-12
sub-012,C3,1.25,6.208281048597851e-10
sub-012,C3,1.875,3.5250333330990684e-10
sub-012,C3,2.5,2.162419507424997e-10
sub-012,C3,3.125,1.175848898126098e-10
sub-012,C3,3.75,7.865560043171091e-11
sub-012,C3,4.375,4.200779194679402e-11
sub-012,C3,5.0,3.297252454655562e-11
sub-012,C3,5.625,3.1072884349510104e-11
sub-012,C3,6.25,2.2544527786768458e-11
sub-012,C3,6.875,1.6790454996198134e-11
sub-012,C3,7.5,1.1701274997430142e-11
sub-012,C3,8.125,9.788439601486458e-12
sub-012,C3,8.75,1.1017813129159334e-11
sub-012,C3,9.375,8.05822869351235e-12
sub-012,C3,10.0,7.999242756359208e-12
sub-012,C3,10.625,7.092738128412523e-12
sub-012,C3,11.25,6.743457505491301e-12
sub-012,C3,11.875,5.733658412814302e-12
sub-012,C3,12.5,4.222599849350553e-12
sub-012,C3,13.125,3.0436201625317172e-12
sub-012,C3,13.75,3.706671503295225e-12
sub-012,C3,14.375,3.364733522965015e-12
sub-012,C3,15.0,2.758310451343058e-12
sub-012,C3,15.625,2.1400068448740935e-12
sub-012,C3,16.25,1.850103880084994e-12
sub-012,C3,16.875,1.809144516866463e-12
sub-012,C3,17.5,2.6774246288557606e-12
sub-012,C3,18.125,2.3517101113503764e-12
sub-012,C3,18.75,2.1001910680693735e-12
sub-012,C3,19.375,3.0475527642815054e-12
sub-012,C3,20.0,2.9581915854754133e-12
sub-012,C3,20.625,3.307374674236979e-12
sub-012,C3,21.25,2.6554200704663455e-12
sub-012,C3,21.875,2.3162394970234604e-12
sub-012,C3,22.5,2.152529175982411e-12
sub-012,C3,23.125,2.2824823438708642e-12
sub-012,C3,23.75,1.5060940450476354e-12
sub-012,C3,24.375,1.532176449820208e-12
sub-012,C3,25.0,1.6166823884102065e-12
sub-012,C3,25.625,1.747102908987225e-12
sub-012,C3,26.25,1.4659185180892493e-12
sub-012,C3,26.875,1.8445950005454165e-12
sub-012,C3,27.5,1.334452739082426e-12
sub-012,C3,28.125,1.575012155066386e-12
sub-012,C3,28.75,1.3529571487706405e-12
sub-012,C3,29.375,1.6019026913929844e-12
sub-012,C3,30.0,1.3244897421066797e-12
sub-012,C3,30.625,1.4464177864002647e-12
sub-012,C3,31.25,1.492956259744558e-12
sub-012,C3,31.875,1.3222814676521844e-12
sub-012,C3,32.5,1.130560306488285e-12
sub-012,C3,33.125,1.1938897652731312e-12
sub-012,C3,33.75,1.0619090904771017e-12
sub-012,C3,34.375,8.537300543265328e-13
sub-012,C3,35.0,8.683400972476296e-13
sub-012,C3,35.625,7.099904993374475e-13
sub-012,C3,36.25,6.969895434203402e-13
sub-012,C3,36.875,7.285833094342149e-13
sub-012,C3,37.5,6.924877865160281e-13
sub-012,C3,38.125,7.347236977913529e-13
sub-012,C3,38.75,6.869388829730997e-13
sub-012,C3,39.375,6.839152306580982e-13
sub-012,C3,40.0,6.42444950467499e-13
sub-012,C4,1.25,6.501228742833227e-10
sub-012,C4,1.875,3.6211090229867224e-10
sub-012,C4,2.5,2.0558324424073984e-10
sub-012,C4,3.125,1.1559817232805584e-10
sub-012,C4,3.75,7.103860327176065e-11
sub-012,C4,4.375,3.806340208358117e-11
sub-012,C4,5.0,2.8800996324362702e-11
sub-012,C4,5.625,2.294726378425938e-11
sub-012,C4,6.25,1.5407943828488375e-11
sub-012,C4,6.875,1.4939238946511567e-11
sub-012,C4,7.5,1.0717328970441075e-11
sub-012,C4,8.125,1.0362986081777795e-11
sub-012,C4,8.75,1.0680493691176134e-11
sub-012,C4,9.375,8.07873221103725e-12
sub-012,C4,10.0,8.074647246561036e-12
sub-012,C4,10.625,7.871315588482823e-12
sub-012,C4,11.25,6.163503794799294e-12
sub-012,C4,11.875,6.022361109398423e-12
sub-012,C4,12.5,3.87680211793391e-12
sub-012,C4,13.125,2.586688213671945e-12
sub-012,C4,13.75,2.644281365251694e-12
sub-012,C4,14.375,1.9276020835447187e-12
sub-012,C4,15.0,2.5767923828288636e-12
sub-012,C4,15.625,1.7078146187053654e-12
sub-012,C4,16.25,1.6329831449195075e-12
sub-012,C4,16.875,1.5374567131979933e-12
sub-012,C4,17.5,2.1785305184167477e-12
sub-012,C4,18.125,1.91349076388193e-12
sub-012,C4,18.75,1.7153832149410144e-12
sub-012,C4,19.375,1.6969508206266141e-12
sub-012,C4,20.0,1.7118011280021828e-12
sub-012,C4,20.625,2.337726570372606e-12
sub-012,C4,21.25,2.0429040880657035e-12
sub-012,C4,21.875,1.6473204719421081e-12
sub-012,C4,22.5,1.7942811881544067e-12
sub-012,C4,23.125,2.471968843960097e-12
sub-012,C4,23.75,1.5660494824190987e-12
sub-012,C4,24.375,1.0807959176189905e-12
sub-012,C4,25.0,7.467491203176374e-13
sub-012,C4,25.625,9.085039453592581e-13
sub-012,C4,26.25,1.1400414933289084e-12
sub-012,C4,26.875,1.3059319695038077e-12
sub-012,C4,27.5,1.0869339307300158e-12
sub-012,C4,28.125,1.3711569073881143e-12
sub-012,C4,28.75,1.1888706608042666e-12
sub-012,C4,29.375,1.084855905599532e-12
sub-012,C4,30.0,1.0256866914500608e-12
sub-012,C4,30.625,1.1870355412758982e-12
sub-012,C4,31.25,1.2591233578586956e-12
sub-012,C4,31.875,9.209874112494134e-13
sub-012,C4,32.5,9.707707679750884e-13
sub-012,C4,33.125,1.1679577599529594e-12
sub-012,C4,33.75,9.043002341915163e-13
sub-012,C4,34.375,7.06543206385438e-13
sub-012,C4,35.0,6.664780901469993e-13
sub-012,C4,35.625,5.680354745056065e-13
sub-012,C4,36.25,5.482529744961002e-13
sub-012,C4,36.875,4.3795286265835056e-13
sub-012,C4,37.5,4.685668915505536e-13
sub-012,C4,38.125,5.793749923240788e-13
sub-012,C4,38.75,5.442435781455971e-13
sub-012,C4,39.375,4.840772491326283e-13
sub-012,C4,40.0,5.209188617249681e-13
sub-012,Cz,1.25,6.145913159954162e-10
sub-012,Cz,1.875,3.531163965098448e-10
sub-012,Cz,2.5,2.2283277482763378e-10
sub-012,Cz,3.125,1.2083527708291235e-10
sub-012,Cz,3.75,8.172851183045782e-11
sub-012,Cz,4.375,4.4234688994396366e-11
sub-012,Cz,5.0,3.588329515509705e-11
